NAME_2,DATE,Mean Temperature,YEAR
TA Ngabu,2016-07-11,18.86,2016
TA Ngabu,2016-07-12,18.57,2016
TA Ngabu,2016-07-13,19.41,2016
TA Ngabu,2016-07-14,19.41,2016
TA Ngabu,2016-07-15,19.73,2016
TA Ngabu,2016-07-16,20.16,2016
TA Ngabu,2016-07-17,20.64,2016
TA Ngabu,2016-07-18,20.09,2016
TA Ngabu,2016-07-19,20.19,2016
TA Ngabu,2016-07-20,19.28,2016
TA Ngabu,2016-07-21,21.04,2016
TA Ngabu,2016-07-22,22.55,2016
TA Ngabu,2016-07-23,23.75,2016
TA Ngabu,2016-07-24,24.65,2016
TA Ngabu,2016-07-25,25.19,2016
TA Ngabu,2016-07-26,25.78,2016
TA Ngabu,2016-07-27,26.02,2016
TA Ngabu,2016-07-28,26.15,2016
TA Ngabu,2016-07-29,26.2,2016
TA Ngabu,2016-07-30,25.65,2016
TA Ngabu,2016-07-31,23.75,2016
TA Ngabu,2016-08-01,22.31,2016
TA Ngabu,2016-08-02,22.97,2016
TA Ngabu,2016-08-03,22.47,2016
TA Ngabu,2016-08-04,23.49,2016
TA Ngabu,2016-08-05,21.81,2016
TA Ngabu,2016-08-06,20.93,2016
TA Ngabu,2016-08-07,21.84,2016
TA Ngabu,2016-08-08,24.49,2016
TA Ngabu,2016-08-09,23.59,2016
TA Ngabu,2016-08-10,21.96,2016
TA Ngabu,2016-08-11,21.09,2016
TA Ngabu,2016-08-12,22.28,2016
TA Ngabu,2016-08-13,23.09,2016
TA Ngabu,2016-08-14,25.1,2016
TA Ngabu,2016-08-15,26.96,2016
TA Ngabu,2016-08-16,25.75,2016
TA Ngabu,2016-08-17,24.83,2016
TA Ngabu,2016-08-18,24.45,2016
TA Ngabu,2016-08-19,24.09,2016
TA Ngabu,2016-08-20,26.24,2016
TA Ngabu,2016-08-21,27.59,2016
TA Ngabu,2016-08-22,28.17,2016
TA Ngabu,2016-08-23,26.25,2016
TA Ngabu,2016-08-24,23.56,2016
TA Ngabu,2016-08-25,22.58,2016
TA Ngabu,2016-08-26,23.02,2016
TA Ngabu,2016-08-27,22.8,2016
TA Ngabu,2016-08-28,23.84,2016
TA Ngabu,2016-08-29,25.44,2016
TA Ngabu,2016-08-30,25.76,2016
TA Ngabu,2016-08-31,25.35,2016
TA Ngabu,2016-09-01,25.88,2016
TA Ngabu,2016-09-02,25.37,2016
TA Ngabu,2016-09-03,25.32,2016
TA Ngabu,2016-09-04,26.98,2016
TA Ngabu,2016-09-05,27.72,2016
TA Ngabu,2016-09-06,28.82,2016
TA Ngabu,2016-09-07,29.42,2016
TA Ngabu,2016-09-08,29.86,2016
TA Ngabu,2016-09-09,29.71,2016
TA Ngabu,2016-09-10,30.17,2016
TA Ngabu,2016-09-11,27.88,2016
TA Ngabu,2016-09-12,27.13,2016
TA Ngabu,2016-09-13,28.61,2016
TA Ngabu,2016-09-14,27.57,2016
TA Ngabu,2016-09-15,27.51,2016
TA Ngabu,2016-09-16,29.93,2016
TA Ngabu,2016-09-17,31.13,2016
TA Ngabu,2016-09-18,30.31,2016
TA Ngabu,2016-09-19,28.12,2016
TA Ngabu,2016-09-20,27.2,2016
TA Ngabu,2016-09-21,27.52,2016
TA Ngabu,2016-09-22,29.43,2016
TA Ngabu,2016-09-23,30.66,2016
TA Ngabu,2016-09-24,30.3,2016
TA Ngabu,2016-09-25,29.96,2016
TA Ngabu,2016-09-26,28.58,2016
TA Ngabu,2016-09-27,29.87,2016
TA Ngabu,2016-09-28,31.9,2016
TA Ngabu,2016-09-29,32.53,2016
TA Ngabu,2016-09-30,30.75,2016
TA Ngabu,2016-10-01,30.8,2016
TA Ngabu,2016-10-02,31.88,2016
TA Ngabu,2016-10-03,26.08,2016
TA Ngabu,2016-10-04,24.93,2016
TA Ngabu,2016-10-05,25.46,2016
TA Ngabu,2016-10-06,28.03,2016
TA Ngabu,2016-10-07,31.36,2016
TA Ngabu,2016-10-08,31.0,2016
TA Ngabu,2016-10-09,31.26,2016
TA Ngabu,2016-10-10,32.96,2016
TA Ngabu,2016-10-11,31.72,2016
TA Ngabu,2016-10-12,32.31,2016
TA Ngabu,2016-10-13,30.93,2016
TA Ngabu,2016-10-14,29.02,2016
TA Ngabu,2016-10-15,29.26,2016
TA Ngabu,2016-10-16,31.86,2016
TA Ngabu,2016-10-17,33.84,2016
TA Ngabu,2016-10-18,31.87,2016
TA Ngabu,2016-10-19,30.65,2016
TA Ngabu,2016-10-20,30.64,2016
TA Ngabu,2016-10-21,31.5,2016
TA Ngabu,2016-10-22,33.73,2016
TA Ngabu,2016-10-23,34.91,2016
TA Ngabu,2016-10-24,34.51,2016
TA Ngabu,2016-10-25,34.66,2016
TA Ngabu,2016-10-26,33.31,2016
TA Ngabu,2016-10-27,32.91,2016
TA Ngabu,2016-10-28,34.23,2016
TA Ngabu,2016-10-29,34.17,2016
TA Ngabu,2016-10-30,35.5,2016
TA Ngabu,2016-10-31,35.99,2016
TA Ngabu,2016-11-01,34.82,2016
TA Ngabu,2016-11-02,31.64,2016
TA Ngabu,2016-11-03,31.08,2016
TA Ngabu,2016-11-04,31.9,2016
TA Ngabu,2016-11-05,33.87,2016
TA Ngabu,2016-11-06,34.58,2016
TA Ngabu,2016-11-07,33.9,2016
TA Ngabu,2016-11-08,33.24,2016
TA Ngabu,2016-11-09,33.64,2016
TA Ngabu,2016-11-10,34.75,2016
TA Ngabu,2016-11-11,34.34,2016
TA Ngabu,2016-11-12,33.78,2016
TA Ngabu,2016-11-13,34.35,2016
TA Ngabu,2016-11-14,35.68,2016
TA Ngabu,2016-11-15,31.41,2016
TA Ngabu,2016-11-16,27.77,2016
TA Ngabu,2016-11-17,29.2,2016
TA Ngabu,2016-11-18,32.98,2016
TA Ngabu,2016-11-19,33.26,2016
TA Ngabu,2016-11-20,29.86,2016
TA Ngabu,2016-11-21,30.34,2016
TA Ngabu,2016-11-22,32.76,2016
TA Ngabu,2016-11-23,31.95,2016
TA Ngabu,2016-11-24,30.23,2016
TA Ngabu,2016-11-25,31.8,2016
TA Ngabu,2016-11-26,31.11,2016
TA Ngabu,2016-11-27,25.48,2016
TA Ngabu,2016-11-28,27.06,2016
TA Ngabu,2016-11-29,29.29,2016
TA Ngabu,2016-11-30,29.93,2016
TA Ngabu,2016-12-01,30.86,2016
TA Ngabu,2016-12-02,32.58,2016
TA Ngabu,2016-12-03,29.84,2016
TA Ngabu,2016-12-04,29.4,2016
TA Ngabu,2016-12-05,28.09,2016
TA Ngabu,2016-12-06,26.07,2016
TA Ngabu,2016-12-07,26.09,2016
TA Ngabu,2016-12-08,27.35,2016
TA Ngabu,2016-12-09,30.47,2016
TA Ngabu,2016-12-10,32.23,2016
TA Ngabu,2016-12-11,30.41,2016
TA Ngabu,2016-12-12,27.16,2016
TA Ngabu,2016-12-13,27.11,2016
TA Ngabu,2016-12-14,27.59,2016
TA Ngabu,2016-12-15,27.97,2016
TA Ngabu,2016-12-16,28.56,2016
TA Ngabu,2016-12-17,27.34,2016
TA Ngabu,2016-12-18,25.54,2016
TA Ngabu,2016-12-19,26.55,2016
TA Ngabu,2016-12-20,27.31,2016
TA Ngabu,2016-12-21,27.56,2016
TA Ngabu,2016-12-22,27.49,2016
TA Ngabu,2016-12-23,29.36,2016
TA Ngabu,2016-12-24,30.14,2016
TA Ngabu,2016-12-25,29.29,2016
TA Ngabu,2016-12-26,25.73,2016
TA Ngabu,2016-12-27,27.02,2016
TA Ngabu,2016-12-28,27.6,2016
TA Ngabu,2016-12-29,28.3,2016
TA Ngabu,2016-12-30,27.49,2016
TA Ngabu,2016-12-31,27.13,2016
TA Ngabu,2017-01-01,27.45,2017
TA Ngabu,2017-01-02,27.08,2017
TA Ngabu,2017-01-03,27.37,2017
TA Ngabu,2017-01-04,26.83,2017
TA Ngabu,2017-01-05,26.21,2017
TA Ngabu,2017-01-06,27.33,2017
TA Ngabu,2017-01-07,27.95,2017
TA Ngabu,2017-01-08,27.14,2017
TA Ngabu,2017-01-09,25.88,2017
TA Ngabu,2017-01-10,25.5,2017
TA Ngabu,2017-01-11,25.99,2017
TA Ngabu,2017-01-12,26.27,2017
TA Ngabu,2017-01-13,26.19,2017
TA Ngabu,2017-01-14,26.74,2017
TA Ngabu,2017-01-15,26.87,2017
TA Ngabu,2017-01-16,26.57,2017
TA Ngabu,2017-01-17,26.77,2017
TA Ngabu,2017-01-18,25.69,2017
TA Ngabu,2017-01-19,26.26,2017
TA Ngabu,2017-01-20,26.04,2017
TA Ngabu,2017-01-21,25.6,2017
TA Ngabu,2017-01-22,26.09,2017
TA Ngabu,2017-01-23,26.27,2017
TA Ngabu,2017-01-24,26.27,2017
TA Ngabu,2017-01-25,26.61,2017
TA Ngabu,2017-01-26,26.03,2017
TA Ngabu,2017-01-27,27.41,2017
TA Ngabu,2017-01-28,27.19,2017
TA Ngabu,2017-01-29,28.04,2017
TA Ngabu,2017-01-30,28.24,2017
TA Ngabu,2017-01-31,26.7,2017
TA Ngabu,2017-02-01,26.08,2017
TA Ngabu,2017-02-02,26.63,2017
TA Ngabu,2017-02-03,26.21,2017
TA Ngabu,2017-02-04,25.86,2017
TA Ngabu,2017-02-05,27.53,2017
TA Ngabu,2017-02-06,27.63,2017
TA Ngabu,2017-02-07,26.96,2017
TA Ngabu,2017-02-08,26.38,2017
TA Ngabu,2017-02-09,26.6,2017
TA Ngabu,2017-02-10,25.81,2017
TA Ngabu,2017-02-11,26.59,2017
TA Ngabu,2017-02-12,27.87,2017
TA Ngabu,2017-02-13,27.85,2017
TA Ngabu,2017-02-14,28.52,2017
TA Ngabu,2017-02-15,27.11,2017
TA Ngabu,2017-02-16,26.66,2017
TA Ngabu,2017-02-17,26.77,2017
TA Ngabu,2017-02-18,26.6,2017
TA Ngabu,2017-02-19,26.68,2017
TA Ngabu,2017-02-20,26.24,2017
TA Ngabu,2017-02-21,26.13,2017
TA Ngabu,2017-02-22,26.24,2017
TA Ngabu,2017-02-23,27.36,2017
TA Ngabu,2017-02-24,26.45,2017
TA Ngabu,2017-02-25,26.57,2017
TA Ngabu,2017-02-26,27.31,2017
TA Ngabu,2017-02-27,26.34,2017
TA Ngabu,2017-02-28,26.43,2017
TA Ngabu,2017-03-01,25.75,2017
TA Ngabu,2017-03-02,25.43,2017
TA Ngabu,2017-03-03,25.94,2017
TA Ngabu,2017-03-04,27.53,2017
TA Ngabu,2017-03-05,27.49,2017
TA Ngabu,2017-03-06,27.78,2017
TA Ngabu,2017-03-07,26.35,2017
TA Ngabu,2017-03-08,26.35,2017
TA Ngabu,2017-03-09,26.03,2017
TA Ngabu,2017-03-10,25.21,2017
TA Ngabu,2017-03-11,23.54,2017
TA Ngabu,2017-03-12,24.23,2017
TA Ngabu,2017-03-13,24.2,2017
TA Ngabu,2017-03-14,23.83,2017
TA Ngabu,2017-03-15,24.68,2017
TA Ngabu,2017-03-16,25.13,2017
TA Ngabu,2017-03-17,24.72,2017
TA Ngabu,2017-03-18,25.9,2017
TA Ngabu,2017-03-19,25.84,2017
TA Ngabu,2017-03-20,25.87,2017
TA Ngabu,2017-03-21,26.07,2017
TA Ngabu,2017-03-22,26.58,2017
TA Ngabu,2017-03-23,26.25,2017
TA Ngabu,2017-03-24,27.26,2017
TA Ngabu,2017-03-25,27.08,2017
TA Ngabu,2017-03-26,25.22,2017
TA Ngabu,2017-03-27,24.4,2017
TA Ngabu,2017-03-28,23.67,2017
TA Ngabu,2017-03-29,23.46,2017
TA Ngabu,2017-03-30,24.08,2017
TA Ngabu,2017-03-31,24.25,2017
TA Ngabu,2017-04-01,23.68,2017
TA Ngabu,2017-04-02,23.08,2017
TA Ngabu,2017-04-03,24.64,2017
TA Ngabu,2017-04-04,25.72,2017
TA Ngabu,2017-04-05,26.57,2017
TA Ngabu,2017-04-06,26.58,2017
TA Ngabu,2017-04-07,25.57,2017
TA Ngabu,2017-04-08,26.19,2017
TA Ngabu,2017-04-09,25.99,2017
TA Ngabu,2017-04-10,26.03,2017
TA Ngabu,2017-04-11,26.26,2017
TA Ngabu,2017-04-12,26.99,2017
TA Ngabu,2017-04-13,27.75,2017
TA Ngabu,2017-04-14,28.66,2017
TA Ngabu,2017-04-15,27.6,2017
TA Ngabu,2017-04-16,24.26,2017
TA Ngabu,2017-04-17,23.49,2017
TA Ngabu,2017-04-18,23.67,2017
TA Ngabu,2017-04-19,24.74,2017
TA Ngabu,2017-04-20,25.28,2017
TA Ngabu,2017-04-21,24.59,2017
TA Ngabu,2017-04-22,23.99,2017
TA Ngabu,2017-04-23,23.51,2017
TA Ngabu,2017-04-24,24.16,2017
TA Ngabu,2017-04-25,21.84,2017
TA Ngabu,2017-04-26,22.39,2017
TA Ngabu,2017-04-27,22.97,2017
TA Ngabu,2017-04-28,22.9,2017
TA Ngabu,2017-04-29,23.5,2017
TA Ngabu,2017-04-30,24.73,2017
TA Ngabu,2017-05-01,24.7,2017
TA Ngabu,2017-05-02,24.01,2017
TA Ngabu,2017-05-03,23.37,2017
TA Ngabu,2017-05-04,23.8,2017
TA Ngabu,2017-05-05,24.37,2017
TA Ngabu,2017-05-06,24.43,2017
TA Ngabu,2017-05-07,25.19,2017
TA Ngabu,2017-05-08,25.41,2017
TA Ngabu,2017-05-09,24.11,2017
TA Ngabu,2017-05-10,24.64,2017
TA Ngabu,2017-05-11,25.31,2017
TA Ngabu,2017-05-12,26.02,2017
TA Ngabu,2017-05-13,25.72,2017
TA Ngabu,2017-05-14,24.11,2017
TA Ngabu,2017-05-15,23.99,2017
TA Ngabu,2017-05-16,25.74,2017
TA Ngabu,2017-05-17,25.35,2017
TA Ngabu,2017-05-18,25.47,2017
TA Ngabu,2017-05-19,24.57,2017
TA Ngabu,2017-05-20,23.5,2017
TA Ngabu,2017-05-21,23.63,2017
TA Ngabu,2017-05-22,24.19,2017
TA Ngabu,2017-05-23,24.33,2017
TA Ngabu,2017-05-24,24.53,2017
TA Ngabu,2017-05-25,25.66,2017
TA Ngabu,2017-05-26,26.06,2017
TA Ngabu,2017-05-27,27.13,2017
TA Ngabu,2017-05-28,27.34,2017
TA Ngabu,2017-05-29,23.41,2017
TA Ngabu,2017-05-30,22.16,2017
TA Ngabu,2017-05-31,22.2,2017
TA Ngabu,2017-06-01,23.17,2017
TA Ngabu,2017-06-02,22.7,2017
TA Ngabu,2017-06-03,21.93,2017
TA Ngabu,2017-06-04,22.48,2017
TA Ngabu,2017-06-05,23.26,2017
TA Ngabu,2017-06-06,23.4,2017
TA Ngabu,2017-06-07,23.44,2017
TA Ngabu,2017-06-08,24.46,2017
TA Ngabu,2017-06-09,23.33,2017
TA Ngabu,2017-06-10,22.17,2017
TA Ngabu,2017-06-11,24.8,2017
TA Ngabu,2017-06-12,25.75,2017
TA Ngabu,2017-06-13,25.87,2017
TA Ngabu,2017-06-14,26.81,2017
TA Ngabu,2017-06-15,26.3,2017
TA Ngabu,2017-06-16,25.15,2017
TA Ngabu,2017-06-17,23.74,2017
TA Ngabu,2017-06-18,23.21,2017
TA Ngabu,2017-06-19,21.69,2017
TA Ngabu,2017-06-20,20.98,2017
TA Ngabu,2017-06-21,21.85,2017
TA Ngabu,2017-06-22,21.11,2017
TA Ngabu,2017-06-23,22.92,2017
TA Ngabu,2017-06-24,21.92,2017
TA Ngabu,2017-06-25,21.79,2017
TA Ngabu,2017-06-26,21.92,2017
TA Ngabu,2017-06-27,21.51,2017
TA Ngabu,2017-06-28,22.36,2017
TA Ngabu,2017-06-29,24.07,2017
TA Ngabu,2017-06-30,22.01,2017
TA Ngabu,2017-07-01,21.13,2017
TA Ngabu,2017-07-02,21.08,2017
TA Ngabu,2017-07-03,20.69,2017
TA Ngabu,2017-07-04,20.17,2017
TA Ngabu,2017-07-05,19.68,2017
TA Ngabu,2017-07-06,20.4,2017
TA Ngabu,2017-07-07,21.39,2017
TA Ngabu,2017-07-08,21.12,2017
TA Ngabu,2017-07-09,21.42,2017
TA Ngabu,2017-07-10,22.5,2017
TA Ngabu,2017-07-11,22.1,2017
TA Ngabu,2017-07-12,21.43,2017
TA Ngabu,2017-07-13,21.15,2017
TA Ngabu,2017-07-14,21.45,2017
TA Ngabu,2017-07-15,21.44,2017
TA Ngabu,2017-07-16,23.94,2017
TA Ngabu,2017-07-17,25.25,2017
TA Ngabu,2017-07-18,23.56,2017
TA Ngabu,2017-07-19,22.17,2017
TA Ngabu,2017-07-20,21.29,2017
TA Ngabu,2017-07-21,20.89,2017
TA Ngabu,2017-07-22,21.92,2017
TA Ngabu,2017-07-23,23.9,2017
TA Ngabu,2017-07-24,23.24,2017
TA Ngabu,2017-07-25,21.91,2017
TA Ngabu,2017-07-26,21.55,2017
TA Ngabu,2017-07-27,20.42,2017
TA Ngabu,2017-07-28,21.63,2017
TA Ngabu,2017-07-29,22.66,2017
TA Ngabu,2017-07-30,23.04,2017
TA Ngabu,2017-07-31,23.17,2017
TA Ngabu,2017-08-01,22.59,2017
TA Ngabu,2017-08-02,21.66,2017
TA Ngabu,2017-08-03,22.13,2017
TA Ngabu,2017-08-04,22.56,2017
TA Ngabu,2017-08-05,23.84,2017
TA Ngabu,2017-08-06,24.43,2017
TA Ngabu,2017-08-07,22.63,2017
TA Ngabu,2017-08-08,22.0,2017
TA Ngabu,2017-08-09,21.21,2017
TA Ngabu,2017-08-10,21.62,2017
TA Ngabu,2017-08-11,23.55,2017
TA Ngabu,2017-08-12,25.09,2017
TA Ngabu,2017-08-13,25.55,2017
TA Ngabu,2017-08-14,25.1,2017
TA Ngabu,2017-08-15,23.92,2017
TA Ngabu,2017-08-16,25.42,2017
TA Ngabu,2017-08-17,28.07,2017
TA Ngabu,2017-08-18,28.18,2017
TA Ngabu,2017-08-19,23.64,2017
TA Ngabu,2017-08-20,22.6,2017
TA Ngabu,2017-08-21,21.73,2017
TA Ngabu,2017-08-22,22.26,2017
TA Ngabu,2017-08-23,25.65,2017
TA Ngabu,2017-08-24,25.8,2017
TA Ngabu,2017-08-25,27.59,2017
TA Ngabu,2017-08-26,25.15,2017
TA Ngabu,2017-08-27,23.75,2017
TA Ngabu,2017-08-28,22.84,2017
TA Ngabu,2017-08-29,22.21,2017
TA Ngabu,2017-08-30,23.03,2017
TA Ngabu,2017-08-31,23.48,2017
TA Ngabu,2017-09-01,24.87,2017
TA Ngabu,2017-09-02,24.44,2017
TA Ngabu,2017-09-03,23.53,2017
TA Ngabu,2017-09-04,22.38,2017
TA Ngabu,2017-09-05,23.28,2017
TA Ngabu,2017-09-06,26.11,2017
TA Ngabu,2017-09-07,28.19,2017
TA Ngabu,2017-09-08,28.7,2017
TA Ngabu,2017-09-09,27.45,2017
TA Ngabu,2017-09-10,27.48,2017
TA Ngabu,2017-09-11,27.58,2017
TA Ngabu,2017-09-12,27.93,2017
TA Ngabu,2017-09-13,28.37,2017
TA Ngabu,2017-09-14,28.54,2017
TA Ngabu,2017-09-15,28.05,2017
TA Ngabu,2017-09-16,26.98,2017
TA Ngabu,2017-09-17,28.97,2017
TA Ngabu,2017-09-18,28.24,2017
TA Ngabu,2017-09-19,28.93,2017
TA Ngabu,2017-09-20,29.49,2017
TA Ngabu,2017-09-21,27.99,2017
TA Ngabu,2017-09-22,27.65,2017
TA Ngabu,2017-09-23,28.1,2017
TA Ngabu,2017-09-24,26.5,2017
TA Ngabu,2017-09-25,27.37,2017
TA Ngabu,2017-09-26,30.56,2017
TA Ngabu,2017-09-27,32.26,2017
TA Ngabu,2017-09-28,29.19,2017
TA Ngabu,2017-09-29,27.71,2017
TA Ngabu,2017-09-30,27.53,2017
TA Ngabu,2017-10-01,27.88,2017
TA Ngabu,2017-10-02,29.26,2017
TA Ngabu,2017-10-03,29.79,2017
TA Ngabu,2017-10-04,30.94,2017
TA Ngabu,2017-10-05,32.37,2017
TA Ngabu,2017-10-06,32.34,2017
TA Ngabu,2017-10-07,31.19,2017
TA Ngabu,2017-10-08,32.6,2017
TA Ngabu,2017-10-09,34.27,2017
TA Ngabu,2017-10-10,35.11,2017
TA Ngabu,2017-10-11,32.9,2017
TA Ngabu,2017-10-12,29.8,2017
TA Ngabu,2017-10-13,27.9,2017
TA Ngabu,2017-10-14,26.6,2017
TA Ngabu,2017-10-15,27.63,2017
TA Ngabu,2017-10-16,31.67,2017
TA Ngabu,2017-10-17,34.23,2017
TA Ngabu,2017-10-18,31.43,2017
TA Ngabu,2017-10-19,32.16,2017
TA Ngabu,2017-10-20,34.66,2017
TA Ngabu,2017-10-21,33.48,2017
TA Ngabu,2017-10-22,31.34,2017
TA Ngabu,2017-10-23,30.77,2017
TA Ngabu,2017-10-24,32.43,2017
TA Ngabu,2017-10-25,34.2,2017
TA Ngabu,2017-10-26,35.69,2017
TA Ngabu,2017-10-27,36.39,2017
TA Ngabu,2017-10-28,29.3,2017
TA Ngabu,2017-10-29,25.57,2017
TA Ngabu,2017-10-30,26.13,2017
TA Ngabu,2017-10-31,27.05,2017
TA Ngabu,2017-11-01,28.28,2017
TA Ngabu,2017-11-02,29.91,2017
TA Ngabu,2017-11-03,30.76,2017
TA Ngabu,2017-11-04,29.3,2017
TA Ngabu,2017-11-05,28.22,2017
TA Ngabu,2017-11-06,28.55,2017
TA Ngabu,2017-11-07,31.82,2017
TA Ngabu,2017-11-08,34.93,2017
TA Ngabu,2017-11-09,29.91,2017
TA Ngabu,2017-11-10,28.05,2017
TA Ngabu,2017-11-11,26.91,2017
TA Ngabu,2017-11-12,28.52,2017
TA Ngabu,2017-11-13,26.68,2017
TA Ngabu,2017-11-14,29.47,2017
TA Ngabu,2017-11-15,30.19,2017
TA Ngabu,2017-11-16,32.34,2017
TA Ngabu,2017-11-17,25.25,2017
TA Ngabu,2017-11-18,26.24,2017
TA Ngabu,2017-11-19,26.21,2017
TA Ngabu,2017-11-20,27.1,2017
TA Ngabu,2017-11-21,28.5,2017
TA Ngabu,2017-11-22,31.12,2017
TA Ngabu,2017-11-23,31.27,2017
TA Ngabu,2017-11-24,29.25,2017
TA Ngabu,2017-11-25,28.78,2017
TA Ngabu,2017-11-26,28.29,2017
TA Ngabu,2017-11-27,23.43,2017
TA Ngabu,2017-11-28,24.74,2017
TA Ngabu,2017-11-29,25.37,2017
TA Ngabu,2017-11-30,25.99,2017
TA Ngabu,2017-12-01,26.52,2017
TA Ngabu,2017-12-02,28.18,2017
TA Ngabu,2017-12-03,29.78,2017
TA Ngabu,2017-12-04,30.71,2017
TA Ngabu,2017-12-05,28.7,2017
TA Ngabu,2017-12-06,28.02,2017
TA Ngabu,2017-12-07,27.58,2017
TA Ngabu,2017-12-08,27.24,2017
TA Ngabu,2017-12-09,27.52,2017
TA Ngabu,2017-12-10,28.98,2017
TA Ngabu,2017-12-11,27.25,2017
TA Ngabu,2017-12-12,26.8,2017
TA Ngabu,2017-12-13,27.9,2017
TA Ngabu,2017-12-14,28.63,2017
TA Ngabu,2017-12-15,26.8,2017
TA Ngabu,2017-12-16,24.67,2017
TA Ngabu,2017-12-17,24.61,2017
TA Ngabu,2017-12-18,26.38,2017
TA Ngabu,2017-12-19,26.69,2017
TA Ngabu,2017-12-20,26.91,2017
TA Ngabu,2017-12-21,27.46,2017
TA Ngabu,2017-12-22,28.01,2017
TA Ngabu,2017-12-23,28.97,2017
TA Ngabu,2017-12-24,27.95,2017
TA Ngabu,2017-12-25,26.71,2017
TA Ngabu,2017-12-26,25.95,2017
TA Ngabu,2017-12-27,24.35,2017
TA Ngabu,2017-12-28,24.61,2017
TA Ngabu,2017-12-29,23.96,2017
TA Ngabu,2017-12-30,23.46,2017
TA Ngabu,2017-12-31,24.58,2017
TA Ngabu,2018-01-01,25.97,2018
TA Ngabu,2018-01-02,27.52,2018
TA Ngabu,2018-01-03,25.53,2018
TA Ngabu,2018-01-04,24.09,2018
TA Ngabu,2018-01-05,23.63,2018
TA Ngabu,2018-01-06,25.18,2018
TA Ngabu,2018-01-07,26.41,2018
TA Ngabu,2018-01-08,27.57,2018
TA Ngabu,2018-01-09,27.69,2018
TA Ngabu,2018-01-10,25.37,2018
TA Ngabu,2018-01-11,24.27,2018
TA Ngabu,2018-01-12,23.74,2018
TA Ngabu,2018-01-13,24.53,2018
TA Ngabu,2018-01-14,25.58,2018
TA Ngabu,2018-01-15,25.56,2018
TA Ngabu,2018-01-16,25.49,2018
TA Ngabu,2018-01-17,25.19,2018
TA Ngabu,2018-01-18,25.42,2018
TA Ngabu,2018-01-19,24.28,2018
TA Ngabu,2018-01-20,25.36,2018
TA Ngabu,2018-01-21,25.62,2018
TA Ngabu,2018-01-22,24.73,2018
TA Ngabu,2018-01-23,25.13,2018
TA Ngabu,2018-01-24,26.59,2018
TA Ngabu,2018-01-25,26.81,2018
TA Ngabu,2018-01-26,26.53,2018
TA Ngabu,2018-01-27,26.69,2018
TA Ngabu,2018-01-28,28.48,2018
TA Ngabu,2018-01-29,27.9,2018
TA Ngabu,2018-01-30,27.16,2018
TA Ngabu,2018-01-31,28.94,2018
TA Ngabu,2018-02-01,28.19,2018
TA Ngabu,2018-02-02,28.59,2018
TA Ngabu,2018-02-03,29.24,2018
TA Ngabu,2018-02-04,27.7,2018
TA Ngabu,2018-02-05,26.19,2018
TA Ngabu,2018-02-06,26.32,2018
TA Ngabu,2018-02-07,26.23,2018
TA Ngabu,2018-02-08,24.52,2018
TA Ngabu,2018-02-09,24.71,2018
TA Ngabu,2018-02-10,24.82,2018
TA Ngabu,2018-02-11,24.66,2018
TA Ngabu,2018-02-12,26.66,2018
TA Ngabu,2018-02-13,26.09,2018
TA Ngabu,2018-02-14,24.98,2018
TA Ngabu,2018-02-15,26.73,2018
TA Ngabu,2018-02-16,27.85,2018
TA Ngabu,2018-02-17,27.61,2018
TA Ngabu,2018-02-18,26.8,2018
TA Ngabu,2018-02-19,26.96,2018
TA Ngabu,2018-02-20,27.21,2018
TA Ngabu,2018-02-21,26.78,2018
TA Ngabu,2018-02-22,25.93,2018
TA Ngabu,2018-02-23,25.34,2018
TA Ngabu,2018-02-24,26.68,2018
TA Ngabu,2018-02-25,27.37,2018
TA Ngabu,2018-02-26,27.42,2018
TA Ngabu,2018-02-27,25.42,2018
TA Ngabu,2018-02-28,25.58,2018
TA Ngabu,2018-03-01,24.89,2018
TA Ngabu,2018-03-02,25.29,2018
TA Ngabu,2018-03-03,25.45,2018
TA Ngabu,2018-03-04,25.64,2018
TA Ngabu,2018-03-05,25.57,2018
TA Ngabu,2018-03-06,25.52,2018
TA Ngabu,2018-03-07,25.9,2018
TA Ngabu,2018-03-08,26.1,2018
TA Ngabu,2018-03-09,27.65,2018
TA Ngabu,2018-03-10,26.14,2018
TA Ngabu,2018-03-11,25.1,2018
TA Ngabu,2018-03-12,24.97,2018
TA Ngabu,2018-03-13,25.38,2018
TA Ngabu,2018-03-14,25.5,2018
TA Ngabu,2018-03-15,26.17,2018
TA Ngabu,2018-03-16,26.53,2018
TA Ngabu,2018-03-17,25.03,2018
TA Ngabu,2018-03-18,24.28,2018
TA Ngabu,2018-03-19,25.03,2018
TA Ngabu,2018-03-20,25.32,2018
TA Ngabu,2018-03-21,25.19,2018
TA Ngabu,2018-03-22,26.13,2018
TA Ngabu,2018-03-23,26.28,2018
TA Ngabu,2018-03-24,27.52,2018
TA Ngabu,2018-03-25,27.45,2018
TA Ngabu,2018-03-26,27.26,2018
TA Ngabu,2018-03-27,26.35,2018
TA Ngabu,2018-03-28,25.22,2018
TA Ngabu,2018-03-29,25.49,2018
TA Ngabu,2018-03-30,25.85,2018
TA Ngabu,2018-03-31,24.88,2018
TA Ngabu,2018-04-01,24.63,2018
TA Ngabu,2018-04-02,24.54,2018
TA Ngabu,2018-04-03,24.88,2018
TA Ngabu,2018-04-04,25.83,2018
TA Ngabu,2018-04-05,26.88,2018
TA Ngabu,2018-04-06,27.16,2018
